time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.emb.count,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.input_layernorm.count,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_pre_proj.count,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_rope.count,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.attn_post_proj.count,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.post_attention_layernorm.count,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_up_proj.count,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_act.count,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.mlp_down_proj.count,time_stats.share_expert_up_proj.min,time_stats.share_expert_up_proj.max,time_stats.share_expert_up_proj.mean,time_stats.share_expert_up_proj.median,time_stats.share_expert_up_proj.std,time_stats.share_expert_up_proj.count,time_stats.share_expert_act.min,time_stats.share_expert_act.max,time_stats.share_expert_act.mean,time_stats.share_expert_act.median,time_stats.share_expert_act.std,time_stats.share_expert_act.count,time_stats.share_expert_down_proj.min,time_stats.share_expert_down_proj.max,time_stats.share_expert_down_proj.mean,time_stats.share_expert_down_proj.median,time_stats.share_expert_down_proj.std,time_stats.share_expert_down_proj.count,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,use_qk_norm,attn_output_gate,num_tokens,num_tensor_parallel_workers,padded_n_embd,padded_n_expanded_embd,model_arch,model_architecture_profile,share_expert_dim,share_q_dim,measurement_type,profiling_precision,quant_signature
0.009856,0.013087999999999999,0.012147952380952379,0.012096,0.0006087199274817431,21.0,0.18640199999999998,0.19126400000000002,0.1900646,0.19032100000000002,0.0010438920633858695,20.0,0.016448,0.067968,0.042176875,0.04198400000000001,0.025180681470313212,40,0.065568,0.066688,0.06612370000000001,0.06605150000000001,0.00034511608192027186,20,0.044161,0.045344,0.0447921,0.04488,0.00037949689063284883,20,0.189953,0.193375,0.19188809999999995,0.191795,0.0008259955750486795,20.0,0.436321,0.43984100000000004,0.43779155000000003,0.43785700000000005,0.0008600472356214007,20,0.082944,0.084928,0.0838434,0.08392050000000001,0.0005123762679906236,20,0.213697,0.216384,0.21517650000000002,0.215184,0.0007669275389500629,20,0.10851300000000001,0.11017600000000001,0.10926110000000003,0.1093125,0.00041602486704522774,20,0.019232,0.020416,0.0196081,0.019488,0.0003451634250612309,20,0.05872,0.060096,0.059468900000000005,0.0596005,0.00044729239877288213,20,16,16,2048,10944,102400,True,False,False,3776,1,2048,10944,generic,generic,2816,,KERNEL_ONLY,BF16,none
0.009023999999999999,0.012416,0.01159004761904762,0.011712,0.0006124524064067174,21.0,0.18585600000000002,0.188484,0.1874322,0.1875685,0.0006566374646637246,20.0,0.01648,0.063872,0.040070499999999995,0.040128,0.022905641845405684,40,0.064864,0.06627200000000001,0.06539995000000001,0.06536,0.0002997618179488518,20,0.04224,0.042881,0.0425313,0.04256,0.0001653859425707033,20,0.189216,0.191808,0.19027875000000002,0.190112,0.0006700214082400704,20.0,0.41507299999999997,0.417441,0.4161467,0.4159855,0.0007071229808173366,20,0.082208,0.08368,0.08319695000000002,0.083232,0.0003094621907438787,20,0.207744,0.21072100000000002,0.2094694,0.2095205,0.0006335628145653756,20,0.109984,0.11087999999999999,0.11039240000000002,0.11036900000000001,0.00019718072928153933,20,0.018911999999999998,0.019872,0.019198399999999997,0.019104,0.0002954223078916015,20,0.056896,0.062496,0.05879859999999999,0.057471999999999995,0.002125851885715467,20,16,16,2048,10944,102400,True,False,False,3744,1,2048,10944,generic,generic,2816,,KERNEL_ONLY,BF16,none
0.008896000000000001,0.012480000000000002,0.011690904761904763,0.011776,0.0006591678668169367,21.0,0.183681,0.185984,0.18462910000000002,0.184448,0.000651209943105907,20.0,0.015872,0.07222400000000001,0.042566425000000005,0.040768,0.0258717307131621,40,0.06371199999999999,0.06476699999999999,0.06417465,0.06409550000000001,0.00031334793361373873,20,0.043616,0.044351999999999996,0.0438881,0.043856,0.00021242266828189305,20,0.18463799999999997,0.18799700000000003,0.18629754999999998,0.186432,0.0007762914707118745,20.0,0.421089,0.431649,0.42540425000000004,0.424145,0.003210358233515386,20,0.08144,0.083104,0.08226105,0.0823845,0.0005013920098086937,20,0.211617,0.214944,0.21261020000000003,0.21236850000000002,0.0007810919024032962,20,0.112545,0.11763200000000001,0.11428829999999998,0.1137605,0.001329718244591691,20,0.019456,0.020288,0.019663849999999997,0.0196315,0.00020634371204376482,20,0.05808,0.059103,0.05846239999999999,0.058416,0.00030236524271152614,20,16,16,2048,10944,102400,True,False,False,3712,1,2048,10944,generic,generic,2816,,KERNEL_ONLY,BF16,none
0.008896000000000001,0.012544000000000001,0.011733285714285715,0.011776,0.0006924404834563413,21.0,0.18112100000000003,0.18368099999999998,0.1823303,0.18239900000000003,0.0007250322820399078,20.0,0.016224,0.063296,0.039290375,0.039264,0.02250127488908962,40,0.06345599999999998,0.06435300000000001,0.06388020000000001,0.063904,0.000242582893048956,20,0.041888,0.045728000000000005,0.043032150000000005,0.042928,0.0010327033589080656,20,0.18403099999999994,0.187648,0.18562784999999998,0.18556850000000003,0.0008879118354318814,20.0,0.407777,0.411361,0.40887485,0.40857699999999997,0.0009629218179582328,20,0.081344,0.082849,0.08216995,0.0823205,0.00043228757500071566,20,0.206176,0.207681,0.20694625000000003,0.20696000000000003,0.00043857814298024365,20,0.10873600000000001,0.11027200000000001,0.10943875,0.109456,0.00032213100983916537,20,0.018463999999999998,0.019616,0.0188304,0.0187035,0.00033586789069513657,20,0.056384000000000004,0.060737000000000006,0.057221,0.0567365,0.0011518031515845065,20,16,16,2048,10944,102400,True,False,False,3680,1,2048,10944,generic,generic,2816,,KERNEL_ONLY,BF16,none
0.008896000000000001,0.012384000000000001,0.011529238095238096,0.011585000000000002,0.0006672600624417028,21.0,0.178336,0.18150400000000003,0.1799671,0.17998599999999998,0.0009245374465104161,20.0,0.01616,0.073312,0.043004074999999996,0.040224,0.026515481228319714,40,0.062496,0.064066,0.0631333,0.0631205,0.00040418722147044547,20,0.043456,0.044256000000000004,0.043760200000000006,0.0437765,0.0001750892915057921,20,0.180544,0.18445000000000003,0.1823633,0.182319,0.0007964576636582759,20.0,0.411041,0.41395299999999996,0.41236575000000003,0.412449,0.0007393601879327744,20,0.08016,0.08144,0.0810049,0.08104050000000002,0.00031197450216323874,20,0.211073,0.213057,0.21181825,0.211793,0.00044040479958783256,20,0.112193,0.11792100000000001,0.11344029999999998,0.112976,0.0012822793026482204,20,0.018976,0.019968,0.0193505,0.019232,0.00031715650710650747,20,0.057984,0.058688000000000004,0.058318350000000005,0.058368,0.00022508804388505466,20,16,16,2048,10944,102400,True,False,False,3648,1,2048,10944,generic,generic,2816,,KERNEL_ONLY,BF16,none
0.008961,0.012224,0.011293190476190476,0.011328,0.0005802501610797765,21.0,0.176864,0.179552,0.17813820000000002,0.178209,0.0006543594272263593,20.0,0.016192,0.0632,0.039424875,0.039232500000000003,0.02266195665447657,40,0.06294399999999999,0.06435100000000002,0.06340515,0.063376,0.00034639764361207983,20,0.042048,0.046113,0.043257699999999996,0.043008000000000005,0.0011568697895614696,20,0.18012699999999998,0.184192,0.18228970000000003,0.18225750000000002,0.0009800728595364728,20.0,0.40825700000000004,0.41193799999999997,0.4100651,0.410065,0.0008657798161195345,20,0.079649,0.081024,0.08052814999999999,0.0806405,0.0004012124468408241,20,0.20630500000000002,0.218305,0.20981825000000004,0.2077445,0.003565897080329154,20,0.10787300000000001,0.109185,0.10858120000000002,0.10860800000000001,0.00033723902502527816,20,0.01808,0.019264,0.01832645,0.018272,0.0002831791791428178,20,0.056512,0.064288,0.05957935000000001,0.059152,0.002394424383333079,20,16,16,2048,10944,102400,True,False,False,3616,1,2048,10944,generic,generic,2816,,KERNEL_ONLY,BF16,none
0.008320000000000001,0.012352,0.011419571428571428,0.011519999999999999,0.0007506180038842007,21.0,0.17404800000000004,0.17657800000000004,0.17555555,0.17564800000000003,0.0006669017525093163,20.0,0.016288,0.06688,0.0412297,0.041312,0.024610334602763937,40,0.06262399999999999,0.06377500000000001,0.06321125,0.0632315,0.00029572417469662753,20,0.043649,0.044064,0.043851299999999996,0.043856000000000006,9.491264404703975e-05,20,0.176098,0.179875,0.17811565000000001,0.178336,0.0008861614003667751,20.0,0.412193,0.415009,0.4134683,0.413473,0.0006440649113249461,20,0.079296,0.080896,0.0800642,0.08008,0.0004804699366245497,20,0.211456,0.21273599999999998,0.21217024999999995,0.212145,0.0003418742276042467,20,0.108416,0.109312,0.108845,0.1088325,0.0002829572405859248,20,0.018368,0.019264,0.018624099999999998,0.018528,0.0002609093520746236,20,0.058272,0.0592,0.05859225,0.058592500000000006,0.00019200882141193464,20,16,16,2048,10944,102400,True,False,False,3584,1,2048,10944,generic,generic,2816,,KERNEL_ONLY,BF16,none
0.008128,0.012256000000000001,0.011245809523809523,0.011295999999999999,0.0007524486768796052,21.0,0.17366600000000004,0.175456,0.1745539,0.1745765,0.0004779247744153833,20.0,0.016608,0.058496000000000006,0.03756475,0.037536,0.020307048689740714,40,0.06278600000000001,0.06358400000000002,0.06316815,0.06315200000000001,0.00022966285616094,20,0.039168,0.039617,0.03928985,0.0392485,0.00011576885375609374,20,0.17612899999999995,0.17952,0.17748415,0.177425,0.0008993896416459386,20.0,0.40825700000000004,0.410433,0.40954335,0.40969700000000003,0.0005803045127344718,20,0.077984,0.079649,0.07892175,0.079088,0.000497810694441172,20,0.19289599999999998,0.195009,0.19389174999999997,0.193888,0.0004692965879910083,20,0.107744,0.108865,0.10819235000000002,0.1081445,0.00027478032589688817,20,0.017792000000000002,0.018591999999999997,0.018086450000000007,0.017984000000000003,0.00023110202833380615,20,0.052512,0.053408000000000004,0.05285445,0.052832500000000004,0.00020764235478341162,20,16,16,2048,10944,102400,True,False,False,3552,1,2048,10944,generic,generic,2816,,KERNEL_ONLY,BF16,none
0.008480000000000001,0.011553,0.011146666666666668,0.011295999999999999,0.0006119338847989044,21.0,0.17014400000000005,0.17318400000000003,0.17160215,0.17141000000000003,0.0007261436686358988,20.0,0.016128,0.055808,0.035341625,0.035168000000000005,0.01855449254586002,40,0.06140800000000001,0.06272,0.06201329999999999,0.06195450000000001,0.00033586814377073557,20,0.043424,0.044609,0.043684900000000006,0.043616,0.00025282126097304463,20,0.172639,0.17558800000000002,0.1742723,0.174369,0.0008153677145926303,20.0,0.410689,0.413441,0.4118471,0.41166500000000006,0.0006736229583379716,20,0.077696,0.079168,0.07845605,0.0785915,0.0004933616802103712,20,0.210272,0.212416,0.21122110000000002,0.211009,0.0005288870295252089,20,0.107616,0.108416,0.10796975,0.107952,0.00021599325799663045,20,0.017856,0.01968,0.018292949999999995,0.0181605,0.00042320260809687837,20,0.057792,0.058335000000000005,0.05807520000000001,0.05808,0.0001322042359381882,20,16,16,2048,10944,102400,True,False,False,3520,1,2048,10944,generic,generic,2816,,KERNEL_ONLY,BF16,none
0.007872,0.011712,0.010902904761904763,0.01104,0.0007016799504293015,21.0,0.16959799999999997,0.17267400000000002,0.17086969999999999,0.1709135,0.0007637711764658349,20.0,0.014688000000000001,0.056192,0.035264075,0.03536,0.020293535367682365,40,0.06211199999999999,0.06288,0.062499250000000006,0.062448000000000004,0.00025982818842458445,20,0.039104,0.039904,0.03944165000000001,0.039408,0.00019631537764525764,20,0.17235199999999998,0.176129,0.17415740000000002,0.17414450000000004,0.0008099393434078936,20.0,0.389153,0.392065,0.39070820000000006,0.39092899999999997,0.0008512256222647403,20,0.077184,0.078721,0.07792985,0.0780805,0.0004781221888806238,20,0.19296100000000002,0.195072,0.1937062,0.19366450000000002,0.0005228802539779038,20,0.103712,0.104801,0.1041154,0.10416,0.0002615122176878184,20,0.018144,0.019168,0.018456149999999998,0.018303999999999997,0.00033023041577056515,20,0.052000000000000005,0.053344,0.052588899999999994,0.052528500000000006,0.00032358521288835174,20,16,16,2048,10944,102400,True,False,False,3488,1,2048,10944,generic,generic,2816,,KERNEL_ONLY,BF16,none
0.008352,0.011904,0.011037,0.011136,0.0006437250226314841,21.0,0.16739099999999998,0.170144,0.16877365000000005,0.16885099999999997,0.0007460298435719579,20.0,0.016288,0.058464,0.0371081,0.0364485,0.019746274162231216,40,0.062272,0.062977,0.06260580000000002,0.062623,0.00020317593361419636,20,0.043936,0.044737000000000006,0.044245099999999996,0.044192,0.00022286832435319413,20,0.170082,0.17305800000000005,0.17129005,0.171248,0.0008481139944017018,20.0,0.390722,0.393281,0.39182210000000006,0.391554,0.000659385160585219,20,0.075297,0.07673600000000001,0.0760915,0.076224,0.00040542638049342785,20,0.211904,0.214369,0.21308075000000004,0.2129925,0.0006592572999216591,20,0.099169,0.10031999999999999,0.09973470000000001,0.09976,0.00030643271692167647,20,0.01856,0.019808,0.018950350000000005,0.018848,0.0003162197455884119,20,0.058528,0.059136,0.05888659999999999,0.05896,0.00020334365001150204,20,16,16,2048,10944,102400,True,False,False,3456,1,2048,10944,generic,generic,2816,,KERNEL_ONLY,BF16,none
